,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
2939,GEOMETRIC_CENTER,"S E Ave, Columbus, KS 66725, USA",ChIJMbs7eqIJyIcR4cGhksttmsk,"East Ave S & 47th St East, Palmdale, California",37.1660862,-94.8317086,2,66725,OK,route
2940,GEOMETRIC_CENTER,"8th, Pennsylvania 18444, USA",ChIJhS2U6ezdxIkROpOm0E5Lvio,"8th & Rosedale, Ft Worth, Texas",41.3405944,-75.6012002,3,18444,OK,route
2941,GEOMETRIC_CENTER,"I-40, United States",ChIJEzlJDQpCsocRiV1S7LWjSlw,"I 40 & Grand, Amarillo, Texas",35.434219,-97.40782340000001,1,,OK,route
2942,GEOMETRIC_CENTER,"Sunbury Meadows Dr, Sunbury, OH 43074, USA",ChIJW-klSDlYOIgR7S9aMrzk6SA,"Sunbury D/T, Sunbury, Ohio",40.2373914,-82.8747557,1,43074,OK,route
2943,APPROXIMATE,"Presidio, San Francisco, CA, USA",ChIJmxVaCN-GhYARYH--_Fayr7Q,"Presidio & Letterman, San Francisco, California",37.7988737,-122.4661937,1,,OK,"neighborhood,political"
2944,ROOFTOP,"600 Pier Park Dr, Panama City Beach, FL 32413, USA",ChIJF6fKN0aMk4gRTV366f3LSVU,"Pier Park & Hilton, Panama City Beach, Florida",30.2181351,-85.8734751,1,32413,OK,"establishment,point_of_interest,shopping_mall"
2945,GEOMETRIC_CENTER,"I-35, United States",ChIJx1NBByh-t4cRc5d6GVxgXAQ,"I-35 & Loop 4, Buda, Texas",37.9418694,-96.7515074,1,,OK,route
2946,GEOMETRIC_CENTER,"Gay St, New York, NY 10014, USA",ChIJsyW7p5ZZwokRMDZXULWbo9Q,"Gay Street & High Street, West Chester, Pennsylvania",40.7336847,-74.0003888,1,10014,OK,route
2947,ROOFTOP,"1201 Penny Ln Ste 140, Fernley, NV 89408, USA",ChIJ6-yicV_dmIARwL6FU-i6Tt4,"Chisholm Crossing - Fernley, Fernley, Nevada",39.6064259,-119.2230535,2,89408,OK,"beauty_salon,establishment,hair_care,point_of_interest"
2948,GEOMETRIC_CENTER,"CA-190, California, USA",ChIJaeTttYeDwIARFUk9ffOzRP4,"Hwy 190 & FM 2410, Harker Heights, Texas",36.3645382,-117.8957571,10,,OK,route
2949,GEOMETRIC_CENTER,"Center Ridge Rd & W 210th St, Cleveland, OH 44126, USA",ChIJz9UKKUXtMIgRRwG9YrhFZYQ,"Westgate Mall, Route 113, Fariview, Ohio",41.4600894,-81.85037059999999,1,44126,OK,"establishment,point_of_interest,shopping_mall"
2950,ROOFTOP,"1625 Savannah Hwy, Charleston, SC 29407, USA",ChIJM6fzxQl8_ogRTaljzu8Wa8s,"Charleston-Lincoln & E St, Charleston, Illinois",32.783913,-80.00974699999999,2,29407,OK,"car_dealer,car_repair,establishment,point_of_interest,store"
2951,GEOMETRIC_CENTER,"7th St, Standard, IL 61363, USA",ChIJ5wiPGsrYC4gRyEteC7uzBlc,"7th Standard & Hwy 65, Bakersfield, Bakersfield, California",41.2569321,-89.1745667,1,61363,OK,route
2952,GEOMETRIC_CENTER,"I-65, United States",ChIJcUUUKtyJZIgRd5i5YrkRk_M,"I 65 & SR 39, Lebanon, Indiana",36.160165,-86.792836,1,,OK,route
2953,GEOMETRIC_CENTER,"Battleground Ave, Greensboro, NC, USA",ChIJf8ntQ80dU4gRA_6B4ZhpmPI,"Battlegrnd Ave & Horse Pen Crk Rd, Greensboro, NorthCarolina",36.1279611,-79.85163589999999,1,,OK,route
2954,GEOMETRIC_CENTER,"Mogadore Ave NW, Uniontown, OH 44685, USA",ChIJZ8OPUM0sMYgR2aVKsI1VdEM,"80th & University, Lubbock, Texas",40.9635052,-81.3925921,10,44685,OK,route
2955,GEOMETRIC_CENTER,"Oak Harbor, WA 98277, USA",ChIJ29FbuBSKj1QRW1k3XcKqxWg,"Harbor Station, Oak Harbor, Washington",48.287553,-122.649007,1,98277,OK,"bus_station,establishment,point_of_interest,transit_station"
2956,GEOMETRIC_CENTER,"Sam Furr Rd, Huntersville, NC 28078, USA",ChIJXX4n-aWpVogRDLm1AEqPB_A,"Sam Furr Rd & Hwy 115, Huntersville, NorthCarolina",35.4412237,-80.8489239,1,28078,OK,route
2957,GEOMETRIC_CENTER,"Windsor Town Green, Windsor, CA 95492, USA",ChIJe0GDT_s9hIARVYTteSHwWaQ,"Windsor Town Green, Windsor, California",38.5487024,-122.8149729,1,95492,OK,"establishment,park,point_of_interest"
2958,GEOMETRIC_CENTER,"US-78 & Epps Bridge Pkwy, Athens, GA 30606, USA",Ei9VUy03OCAmIEVwcHMgQnJpZGdlIFBrd3ksIEF0aGVucywgR0EgMzA2MDYsIFVTQQ,"Epps Bridge Rd @ Hwy 316, Athens, Georgia",33.9116748,-83.453967,1,30606,OK,intersection
2959,GEOMETRIC_CENTER,"Spectrum, Irvine, CA 92618, USA",ChIJTfeRL_bn3IARtak-cVwqFLI,"Irvine Spectrum Mall, Irvine, California",33.6533255,-117.7525021,3,92618,OK,route
2960,APPROXIMATE,"Coalton, OH, USA",ChIJV1H3p-a0R4gRIuLcbtSf7BA,"Coalton & Rock Creek- Superior, Superior, Colorado",39.1136826,-82.6112746,1,,OK,"locality,political"
2961,GEOMETRIC_CENTER,"US-183, United States",ChIJpTpCGeLvrocRpOjpWLxs5BQ,"183 & Story Rd, Irving, Texas",36.09775520000001,-98.954179,2,,OK,route
2962,APPROXIMATE,"California, USA",ChIJPV4oX_65j4ARVW8IJ6IJUYs,"California & Barton, Loma Linda, Loma Linda, California",36.778261,-119.4179324,1,,OK,"administrative_area_level_1,establishment,point_of_interest,political"
2963,GEOMETRIC_CENTER,"22803 44th Ave W, Suite A1, Mountlake Terrace, WA 98043, United States",ChIJlWU7Wh0QkFQRdqmVtEVqu9Q,"Cedar Plaza- Mountlake Terrace, Mountlake Terrace, Washington",47.790256,-122.291684,1,98043,OK,"establishment,point_of_interest,veterinary_care"
2964,APPROXIMATE,"Pacific County, WA, USA",ChIJWc9_wKTAk1QRTwvYQ6yxyX8,"Pacific & Stocker, Glendale, Glendale, California",46.5180824,-123.8264512,1,,OK,"administrative_area_level_2,political"
2965,ROOFTOP,"One Sheridan Place, 3990 Sheridan St, Hollywood, FL 33021, USA",ChIJF7jNItSr2YgRmcoHmw2oZb0,"Sheridan Place, Hollywood, Florida",26.0322827,-80.1834525,3,33021,OK,premise
2966,ROOFTOP,"1241 Elgin Mills Rd E, Richmond Hill, ON L4S 0B5, Canada",ChIJ41sY6pcqK4gRovFFnIzLUsk,"1241 Elgin Mills Road East, Richmond Hill, Ontario",43.8962396,-79.4039538,1,L4S 0B5,OK,street_address
2967,GEOMETRIC_CENTER,"Tilghman St, Allentown, PA, USA",ChIJv_BWurEwxIkRJQCoX_0Xs5o,"Tilghman St., Allentown, Pennsylvania",40.5949701,-75.53750529999999,1,,OK,route
2968,GEOMETRIC_CENTER,"Big Bend Crossing, 5821 Marine Way, Burnaby, BC V3N 2R2, Canada",ChIJ13GyVB92hlQRRn8OiFApbvU,"Big Bend Crossing - Marine & Byrne, Burnaby, BritishColumbia",49.1995284,-122.9771149,1,V3N 2R2,OK,premise
2969,GEOMETRIC_CENTER,"Fairview Ave N & Hwy 36 Service Rd, Roseville, MN 55113, USA",EjxGYWlydmlldyBBdmUgTiAmIEh3eSAzNiBTZXJ2aWNlIFJkLCBSb3NldmlsbGUsIE1OIDU1MTEzLCBVU0E,"Hwy 36 and Fairview Avenue, Roseville, Minnesota",45.0112159,-93.1765404,1,55113,OK,intersection
2970,GEOMETRIC_CENTER,"I-10, United States",ChIJCRgMEM66V4YRo8Tvnl7FgzA,"I-10 & Gause, Slidell, Louisiana",30.5280298,-99.8524126,1,,OK,route
2971,APPROXIMATE,"Maryland, USA",ChIJ35Dx6etNtokRsfZVdmU3r_I,"Maryland & Windmill, Las Vegas, Las Vegas, Nevada",39.0457549,-76.64127119999999,1,,OK,"administrative_area_level_1,establishment,point_of_interest,political"
2972,ROOFTOP,"526 5th St, Cheney, WA 99004, USA",ChIJ4z_DL6A4nlQRr2cmvozrjLU,"Eastern & Russell, Las Vegas, Nevada",47.49061630000001,-117.5854813,1,99004,OK,"establishment,point_of_interest,university"
2973,APPROXIMATE,"Atlantic, IA 50022, USA",ChIJ4WQptXaz7IcR2ESOgjwoSsg,"Atlantic & 3rd, Neptune Beach, Florida",41.4036007,-95.0138776,1,50022,OK,"locality,political"
2974,GEOMETRIC_CENTER,"FL-50, Florida, USA",ChIJmXzs2I6F54gRyiZGeyBd4lY,"SR 50 & Hancock, Clermont, Florida",28.5463997,-81.6846863,10,,OK,route
2975,GEOMETRIC_CENTER,"I-10, United States",ChIJCRgMEM66V4YRo8Tvnl7FgzA,"I 10 & Hwy 49, Gulfport, Mississippi",30.5280298,-99.8524126,1,,OK,route
2976,APPROXIMATE,"Court House, Arlington, VA 22201, USA",ChIJq1tOloi2t4kR7oNdiUfheIc,"Courthouse Arlington, Arlington, Virginia",38.89117100000001,-77.0848299,1,22201,OK,"neighborhood,political"
2977,ROOFTOP,"10146 W 119th St, Overland Park, KS 66210, USA",ChIJEcHmrZTqwIcRfXzAFIw2-oU,"119th & I 35, Olathe, Kansas",38.9137473,-94.7025506,1,66210,OK,"bar,establishment,food,point_of_interest,restaurant"
2978,APPROXIMATE,"East Lyme, CT, USA",ChIJUY9liekW5okROXN6QrDYjvM,"East Lyme, East Lyme, Connecticut",41.3531533,-72.2295237,1,,OK,"locality,political"
2979,GEOMETRIC_CENTER,"Main, De Valls Bluff, AR 72041, USA",ChIJP_jTG2pB04cRUgty9xdpM5M,"Main & Hall of Fame, Stillwater, Oklahoma",34.78777669999999,-91.4569236,1,72041,OK,route
2980,GEOMETRIC_CENTER,"Lair Rd NE, Alliance, OH 44601, USA",ChIJHTMnR2g1MYgRf84hInYaTE8,"22nd & M St., NW, Washington, WashingtonDC",40.9656728,-81.1773043,5,44601,OK,route
2981,GEOMETRIC_CENTER,"Kannapolis Pkwy, Concord, NC 28027, USA",EidLYW5uYXBvbGlzIFBrd3ksIENvbmNvcmQsIE5DIDI4MDI3LCBVU0E,"Kannapolis Parkway, Concord, NorthCarolina",35.4327374,-80.6802494,1,28027,OK,route
2982,APPROXIMATE,"Eastman, GA 31023, USA",ChIJHSeJAxQK8YgR7b-G0nWiLZY,"N Eastman & Ryder, Kingsport, Tennessee",32.1976729,-83.1776514,1,31023,OK,"locality,political"
2983,GEOMETRIC_CENTER,"Ray Rd, Oxford, MI, USA",ChIJxxaUHeryJIgR4voH6qqvbDs,"Ray Road & Loop 101, Chandler, Chandler, Arizona",42.8418958,-83.22844070000001,9,,OK,route
2984,GEOMETRIC_CENTER,"Tremont Rd, Upper Arlington, OH, USA",ChIJIXSEkQyOOIgR9t_t9cHqII8,"Upper Arlington, Tremont Road, Upper Arlington, Ohio",40.0159391,-83.0655648,1,,OK,route
2985,ROOFTOP,"1100 Burrard St, Vancouver, BC V6Z 1Y7, Canada",ChIJlURm3NRzhlQRUgBdGn2MvDU,"Burrard & Georgia, Vancouver, BritishColumbia",49.279878,-123.127695,1,V6Z 1Y7,OK,"establishment,lodging,point_of_interest"
2986,GEOMETRIC_CENTER,"GA-92, Georgia, USA",ChIJF9BZ4QUe9YgR7pPhAYnHJIw,"Hwy 92 & Mabry Rd, Roswell, Georgia",33.628658,-84.6213611,1,,OK,route
2987,ROOFTOP,"3500 Nm 528 NW, Albuquerque, NM 87114, USA",ChIJNUPvQUBxIocRdwyDGz8A7vw,"528 Lowe`s Access Rd, Albuquerque, NewMexico",35.202552,-106.650815,1,87114,OK,"establishment,furniture_store,hardware_store,home_goods_store,point_of_interest,store"
2988,GEOMETRIC_CENTER,"CA-29, California, USA",ChIJHdDbrmJChIARTYVJpt3RPJ8,"Hwy 29 & LaVista Rd, Tucker, Georgia",38.6163531,-122.5965192,10,,OK,route
2989,GEOMETRIC_CENTER,"Lusby Parkway, Lusby, MD 20657, USA",ChIJnW5mOPLXuYkR1K5HywYf2aI,"Lusby Commons, Lusby, Maryland",38.3718112,-76.4377579,2,20657,OK,route
2990,GEOMETRIC_CENTER,"TX-249, Texas, USA",ChIJ1fvz6E7NQIYR2LUgBHK7HrU,"Hwy 249 & Louetta, Houston, Texas",30.0932139,-95.63550699999999,1,,OK,route
2991,APPROXIMATE,"Lemmon, SD 57638, USA",ChIJXbKqrQASKVMRzBEbeW7yfk8,"Lemmon & Inwood, Dallas, Texas",45.940834,-102.1593201,1,57638,OK,"locality,political"
2992,ROOFTOP,"2280 state Rte 207, Bear Valley, CA 95223, USA",ChIJQx2CRH_9mYARW396O4zifxQ,"Bear Valley & Cottonwood, Victorville, California",38.4925588,-120.04422,1,95223,OK,"establishment,lodging,point_of_interest"
2993,GEOMETRIC_CENTER,"US-202, Raritan, NJ 08869, USA",ChIJrxOn6bSUw4kRDcMP9JU86WE,"Applegate & Hwy 99 - Atwater, Atwater, California",40.5734386,-74.6661,1,08869,OK,"establishment,food,point_of_interest"
2994,GEOMETRIC_CENTER,"Broadway, New York, NY, USA",ChIJOSMjjVlWwokRnpaTPyaFi9o,"Broadway & Cambie, Vancouver, BritishColumbia",41.1115472,-73.85838059999999,10,,OK,route
2995,ROOFTOP,"1101 Rutherford Rd, Thornhill, ON L4J 0E2, Canada",ChIJzw6Jy1cpK4gRJP5mQp3qGP8,"1101 Rutherford Rd, Vaughan, Ontario",43.8447995,-79.4708928,1,L4J 0E2,OK,street_address
2996,GEOMETRIC_CENTER,"IN-135, Indiana, USA",ChIJeeUU0pDza4gRnw61pS4nFmk,"SR 135 & Faith, Greenwood, Indiana",38.8803225,-86.1133564,1,,OK,route
2997,GEOMETRIC_CENTER,"Tiger Blvd, Clemson, SC, USA",ChIJU6xg11teWIgRVpXhASwbOBw,"Tiger Blvd & College Ave, Clemson, SouthCarolina",34.6917424,-82.83987309999999,1,,OK,route
2998,GEOMETRIC_CENTER,"Ogden Ave, Aurora, IL, USA",ChIJbUEY8VH3DogR3anaYYGjsNI,"Aurora-Ogden & Eola, Aurora, Illinois",41.7393354,-88.2490107,1,,OK,route
2999,,,,"Antelope & Hillfield, Layton, Layton, Utah",,,0,,ZERO_RESULTS,
3000,GEOMETRIC_CENTER,"TX-1604 Loop, Texas, USA",ChIJ042bBh32XIYR3Imlt1SI_bU,"1604 & Blanco Rd, San Antonio, Texas",29.4590008,-98.2901428,1,,OK,route
3001,GEOMETRIC_CENTER,"IN-249, Portage, IN 46368, USA",ChIJh4nrivS-EYgRNsDFnWhx5L8,"Portage-State Route 249 & I-94, Portage, Indiana",41.5985085,-87.1740185,1,46368,OK,route
3002,GEOMETRIC_CENTER,"W 119th Pl, Palos Heights, IL 60463, USA",ChIJDQthMDk5DogRHWuDksZf_yQ,"Palos Heights-119th & Harlem, Palos Heights, Illinois",41.67439359999999,-87.79868739999999,1,60463,OK,route
3003,ROOFTOP,"2360 Kiahuna Plantation Dr, Koloa, HI 96756, USA",ChIJH3DzWb8aB3wRzt4Ya50NDM8,"Poipu Shopping Village, Koloa, Hawaii",21.879304,-159.4591205,1,96756,OK,"establishment,point_of_interest,shopping_mall"
3004,GEOMETRIC_CENTER,AZ-85,ChIJa2ZAIiNJ1YARVWlbx9Fc3Ac,"SR 85 & Redstone Ave, Crestview, Florida",32.6688229,-112.8580717,10,,OK,route
3005,GEOMETRIC_CENTER,"FL-54, Florida, USA",ChIJ1Si9xZC7wogRmFfTuJkrFfI,"SR 54 & Suncoast Pkwy, Odessa, Florida",28.1932978,-82.46953649999999,10,,OK,route
3006,APPROXIMATE,"Gloucester Courthouse, VA 23061, USA",ChIJeQxcmYmcsIkRKmPvZRWOahA,"Gloucester, VA, Gloucester, Virginia",37.4098631,-76.52661739999999,1,23061,OK,"locality,political"
3007,GEOMETRIC_CENTER,"Hwy 31, Arkansas, USA",ChIJD9uM7Jfc0ocRyKgK2CwsSYY,"Hwy 31 & Spring Hill Circle, SPRING HILL, Tennessee",34.7704028,-91.91508089999999,10,,OK,route
3008,GEOMETRIC_CENTER,"Ramona Expy, California, USA",ChIJYQ4emUle24ARSQzHVU2nn2o,"Ramona Expressway & Perris, Perris, Perris, California",33.8378894,-117.1216194,1,,OK,route
3009,APPROXIMATE,"Newport Coast, Newport Beach, CA, USA",ChIJNV42Xivn3IAR-6gm-H4rLXk,"Newport Coast & San Joaquin Hills, Newport Coast, California",33.5973864,-117.8369007,1,,OK,"neighborhood,political"
3010,GEOMETRIC_CENTER,"Notre Dame, IN 46556, USA",ChIJzTX8a1fNFogRt9mfZcvjK1o,"Notre Dame & St-Laurent, Montreal, Quebec",41.7055716,-86.2353388,1,46556,OK,"establishment,point_of_interest,university"
3011,,,,"Rosecrans & Shoemaker, Norwalk, Norwalk, California",,,0,,ZERO_RESULTS,
3012,ROOFTOP,"4700 Waters Ave, Savannah, GA 31404, USA",ChIJ58O7Xe51-4gR1iUiqWi29js,"Memorial & Edmonton Trail, Calgary, Alberta",32.030037,-81.0889926,1,31404,OK,"establishment,hospital,point_of_interest"
3013,APPROXIMATE,"Belleview, FL, USA",ChIJTcQMCcTR54gR4tmwKL6-RV8,"Belleview & Prince- Littleton, Littleton, Colorado",29.0552578,-82.0623105,1,,OK,"locality,political"
3014,APPROXIMATE,"Glen Ridge, NJ 07028, USA",ChIJObWkyDlVwokRVBjsuq8kw7o,"Glen Ridge, Glen Ridge, NewJersey",40.805378,-74.20375659999999,1,07028,OK,"locality,political"
3015,ROOFTOP,"527 SW 145th Terrace, Pembroke Pines, FL 33027, USA",ChIJyylud5ym2YgR7iivkzQgXtA,"Shops at Pembroke Gardens, Pembroke Pines, Florida",26.0043472,-80.3367607,1,33027,OK,"establishment,point_of_interest,shopping_mall"
3016,GEOMETRIC_CENTER,"I-215, California, USA",ChIJo7hX7kmk3IAR6XRBs4S4qCU,"I-215 & Ethanac, Perris, Perris, California",33.8930534,-117.2730849,1,,OK,route
3017,ROOFTOP,"18331 Leaman Farm Rd, Germantown, MD 20874, USA",ChIJj9op0CwstokR4SeTe4IvIDI,"Kingsview Shopping, Germantown, Maryland",39.159375,-77.2786936,2,20874,OK,"establishment,point_of_interest,shopping_mall"
3018,ROOFTOP,"380 Coventry Rd, Ottawa, ON K1K 2C6, Canada",ChIJC2KRi34FzkwRi8h2SdMW34o,"380 Coventry Road, Ottawa, Ontario",45.4184548,-75.64753309999999,1,K1K 2C6,OK,premise
3019,ROOFTOP,"11710 Yonge St, Richmond Hill, ON L4E 0K4, Canada",ChIJ4Une0YrVKogRFaXZ9mRFApY,"11710 Yonge St, Richmond Hill, Ontario",43.9126461,-79.4474314,1,L4E 0K4,OK,premise
3020,GEOMETRIC_CENTER,"Main St, New York, USA",ChIJk5_Pys9004kRS2Ko8DlzUkQ,"Main St & Carol, Oakley, California",42.9658936,-78.71148149999999,10,,OK,route
3021,ROOFTOP,"104 N Market St, Frederick, MD 21701, USA",ChIJDWqMr1nayYkRqxEOntbEp2g,"104 Market Street, Frederick, Maryland",39.4155708,-77.41040980000001,2,21701,OK,street_address
3022,APPROXIMATE,"Rochester, NY, USA",ChIJU7MUlgWz1okRHuYlQfwfAFo,"Rochester & South Blvd, Troy, Michigan",43.16103,-77.6109219,1,,OK,"locality,political"
3023,APPROXIMATE,"Sundance, Calgary, AB T2X, Canada",ChIJDzAMAW52cVMRzAzOFezzaAQ,"Sundance, Calgary, Alberta",50.8987574,-114.0454828,1,T2X,OK,"neighborhood,political"
3024,ROOFTOP,"2763 Beverly St #102, Duncan, BC V9L 6X2, Canada",ChIJa8iDTF1Pj1QR8VtG7AjllZM,"Beverly Corners at Trans Can Hwy, Duncan, BritishColumbia",48.7854987,-123.7081883,2,V9L 6X2,OK,"establishment,liquor_store,point_of_interest,store"
3025,APPROXIMATE,"Blackhawk, CA 94506, USA",ChIJI4tG1NDzj4ARDMdVC-4OANU,"Blackhawk & Camino Tassajara, Danville, California",37.81824880000001,-121.9074859,2,94506,OK,"locality,political"
3026,GEOMETRIC_CENTER,"Deming St, Manchester, CT, USA",Eh5EZW1pbmcgU3QsIE1hbmNoZXN0ZXIsIENULCBVU0E,"Manchester, Deming St., Manchester, Connecticut",41.8123619,-72.5230771,1,,OK,route
3027,ROOFTOP,"2365 Gordon Dr, Kelowna, BC V1W 3C2, Canada",ChIJkW2QoleLfVMRwI6wKtL7KFM,"Guisachan Village, Kelowna, BritishColumbia",49.8718707,-119.4746723,1,V1W 3C2,OK,"establishment,point_of_interest,shopping_mall"
3028,ROOFTOP,"651 Kapkowski Rd, Elizabeth, NJ 07201, USA",ChIJixQeNIBNwokRItXUV8ujLjQ,"Jersey Gardens Mall, Elizabeth, NewJersey",40.6601139,-74.1715816,1,07201,OK,"establishment,point_of_interest,shopping_mall"
3029,GEOMETRIC_CENTER,"US-281, United States",ChIJM8eEe8m5pYcR87Y39RGeUNs,"281 & Stone Oak, San Antonio, Texas",37.4605895,-98.6874941,2,,OK,route
3030,ROOFTOP,"2300 Lincoln Hwy, Langhorne, PA 19047, USA",ChIJoz3RSOdTwYkR39BJ_KHXF8w,"Oxford Valley Mall, Langhorne, Pennsylvania",40.18381590000001,-74.88062409999999,1,19047,OK,"establishment,point_of_interest,shopping_mall"
3031,APPROXIMATE,"Pembina, ND 58271, USA",ChIJqyACECZlwVIRX3I6FMfTY4U,"Pembina & Point, Winnipeg, Manitoba",48.9663765,-97.2436761,1,58271,OK,"locality,political"
3032,GEOMETRIC_CENTER,"3500 S, West Valley City, UT, USA",ChIJ8z6CmjmNUocRV5ceLogkfUI,"3500 South & 2700 West, West Valley City, Utah",40.6965629,-112.0188007,1,,OK,route
3033,APPROXIMATE,"Beltline, Memphis, TN 38111, USA",ChIJX-6yyzaHf4gR1sJzvMIWdEg,"Beltline & Spring, Decatur, Alabama",35.1172484,-89.97551279999999,2,38111,OK,"neighborhood,political"
3034,ROOFTOP,"285 East Paces Ferry Rd NE, Atlanta, GA 30305, USA",ChIJk_N2U4wF9YgRMLTks5XIsPs,"I-285 @ Paces Ferry Rd, Atlanta, Georgia",33.838915,-84.378245,2,30305,OK,street_address
3035,GEOMETRIC_CENTER,"I-75, United States",ChIJl310mM5PWogR-jrlaaxkiPA,"I-75 & Windy Hill Rd, Marietta, Georgia",35.998709,-83.9602651,1,,OK,route
3036,ROOFTOP,"2002 Annapolis Mall Rd, Annapolis, MD 21401, USA",ChIJc4IAdhjxt4kRXxLsVMjrdo8,"Annapolis Mall - North, Annapolis, Maryland",38.9901406,-76.5450112,1,21401,OK,"clothing_store,department_store,establishment,food,movie_theater,point_of_interest,restaurant,shoe_store,shopping_mall,store"
3037,APPROXIMATE,"Milwaukee, WI, USA",ChIJ50eLV9cCBYgRhHtBtSIZX0Q,"Milwaukee & Overland- Boise, Boise, Idaho",43.0389025,-87.9064736,1,,OK,"locality,political"
3038,ROOFTOP,"2 Church Ave, Germantown, NY 12526, USA",ChIJZZhh506i3YkRHbMoOVJh_Ho,"Gaskins & Mayland, Richmond, Virginia",42.1322626,-73.8805086,1,12526,OK,"establishment,food,point_of_interest,restaurant"
3039,GEOMETRIC_CENTER,"County Rd 210, Florida, USA",ChIJB1xFpecy5IgRQmf5uuqmhs4,"CR 210 & I-95, St Augustine, Florida",30.1049094,-81.4790889,1,,OK,route
3040,ROOFTOP,"2200 Hassell Rd, Hoffman Estates, IL 60169, USA",ChIJP-pLIdanD4gRNRi6YycQwKc,"Hoffman Estates-Barrington & Hassle, Hoffman Estates, Illinois",42.062649,-88.132823,1,60169,OK,"establishment,point_of_interest,real_estate_agency"
3041,GEOMETRIC_CENTER,"S Military, Mulberry, KS 66756, USA",ChIJEYaBL5m4x4cR-o9WRVrw-8g,"South Military & West Mason, Green Bay, Wisconsin",37.5544203,-94.6212817,2,66756,OK,route
3042,APPROXIMATE,"Reno, NV, USA",ChIJnaCSkq5AmYARh_c4dM7FxUA,"Reno & Mickey Mantle at Bricktown, Oklahoma City, Oklahoma",39.5296329,-119.8138027,1,,OK,"locality,political"
3043,GEOMETRIC_CENTER,"S McCarran Blvd, Reno, NV, USA",ChIJB6o4YpBAmYAReIotjDI0Se0,"S McCarran & E Greg St - Sparks, Sparks, Nevada",39.4767714,-119.8020568,1,,OK,route
3044,GEOMETRIC_CENTER,"FL-228, Jacksonville, FL, USA",ChIJFQ0c28nq5YgRKy5_4kQdSNA,"SR 228 & I-10, MacClenny, Florida",30.2675113,-81.8486977,10,,OK,route
3045,APPROXIMATE,"Moreland, GA 30259, USA",ChIJVWUEBCu49IgRtUMCYOZlyTQ,"Moreland & Delafield, Waukesha, Wisconsin",33.2867851,-84.7677111,2,30259,OK,"locality,political"
3046,GEOMETRIC_CENTER,"IL-83, Willowbrook, IL, USA",EhtJTC04MywgV2lsbG93YnJvb2ssIElMLCBVU0E,"Willowbrook-Rte 83 & Plainfield, Willowbrook, Illinois",41.7689887,-87.945157,1,,OK,route
3047,ROOFTOP,"3251 Daniels Rd, Winter Garden, FL 34787, USA",ChIJ5bbbouuD54gR0D6cJLHwC9A,"Winter Garden Village, Winter Garden, Florida",28.523497,-81.583373,1,34787,OK,"establishment,point_of_interest,shopping_mall"
3048,APPROXIMATE,"Bristol, UK",ChIJYdizgWaDcUgRH9eaSy6y5I4,"Bristol & Warner, Santa Ana, California",51.454513,-2.58791,1,,OK,"locality,political"
3049,,,,"Coit & 635, Dallas, Texas",,,0,,ZERO_RESULTS,
3050,,,,"Jones & Badura, Las Vegas, Las Vegas, Nevada",,,0,,ZERO_RESULTS,
3051,APPROXIMATE,"Randolph, MA 02368, USA",ChIJbajyEFCC5IkR0Fy690S2CFk,"Randolph & Morgan - West Loop, Chicago, Illinois",42.1619739,-71.042551,1,02368,OK,"locality,political"
3052,ROOFTOP,"Victoria Park, 32 Dill St, Kitchener, ON N2G 1L1, Canada",ChIJLykVRPb0K4gRuzfEL2v3dqc,"Victoria Park & Consumers Rd., Toronto, Ontario",43.4457166,-80.4986983,1,N2G 1L1,OK,"establishment,park,point_of_interest"
3053,GEOMETRIC_CENTER,"US-441, Lady Lake, FL 32159, USA",ChIJBd0qT8PG54gR3UnEgF7KxVc,"US Hwy 441 & Roberson Mill Rd, Milledgeville, Georgia",28.9031871,-81.9145551,9,32159,OK,route
3054,APPROXIMATE,"Hampden, Baltimore, MD 21211, USA",ChIJ81-Q99UEyIkRlmdWJezlwVw,"Hampden & Dayton - Denver, Denver, Colorado",39.33337059999999,-76.632607,1,21211,OK,"neighborhood,political"
3055,GEOMETRIC_CENTER,"Carpenter Rd, Pittsfield Charter Twp, MI, USA",Ei1DYXJwZW50ZXIgUmQsIFBpdHRzZmllbGQgQ2hhcnRlciBUd3AsIE1JLCBVU0E,"Carpenter Rd., Pittsfield, Michigan",42.2125637,-83.6796265,1,,OK,route
3056,ROOFTOP,"Customer Service Building, 106 S Main St, Edinburg, VA 22824, USA",ChIJ422gsAqstYkRz5sFDgOiHdI,"Commercial & Oakhill - Salem, Salem, Oregon",38.8213167,-78.56506490000001,1,22824,OK,premise
3057,APPROXIMATE,"Greenmount, MD 21074, USA",ChIJPw9GxJpByIkRVHD4_HRJpsU,"Greenmount & I-64, OFallon, Illinois",39.6312139,-76.8624777,2,21074,OK,"locality,political"
3058,APPROXIMATE,"DuPont, WA 98327, USA",ChIJr8Fo9J6pkVQRQIqkgsDkS0Q,"Dupont & Auburn, Fort Wayne, Indiana",47.10032229999999,-122.6447892,3,98327,OK,"locality,political"
3059,GEOMETRIC_CENTER,"14th, Mer Rouge, LA 71261, USA",ChIJ068vM9KLLoYR5UFnShlWUU0,"14th & Erie, Sheboygan, Wisconsin",32.7869526,-91.7865076,6,71261,OK,route
